Station,DD,MM,YYYY,Rad,Tmin,Tmax,Hum,Wind,Rain,ETref,Wet
'260',15,02,1998,5680.0,6.6,15.1,0.941219,3.7,0.000,0.8,0.000
'260',16,02,1998,5270.0,7.1,12.5,0.987115,6.9,0.600,0.8,0.079
'260',17,02,1998,3610.0,3.6,8.6,0.752207,3.0,0.200,0.5,0.037
'260',18,02,1998,8370.0,0.7,11.8,0.774877,2.7,0.000,1.1,0.000
'260',19,02,1998,6080.0,3.8,11.8,0.870463,3.8,0.000,0.8,0.000
'260',20,02,1998,7920.0,8.5,14.3,1.065426,4.3,0.000,1.2,0.000
'260',21,02,1998,2080.0,7.0,12.1,1.050637,4.4,1.900,0.3,0.142
'260',22,02,1998,3110.0,3.8,9.2,0.885672,2.8,4.600,0.4,0.042
'260',23,02,1998,7110.0,1.2,10.4,0.793487,3.9,1.500,0.9,0.129
'260',24,02,1998,4180.0,8.2,12.3,1.105081,2.8,0.000,0.6,0.000
'260',25,02,1998,3290.0,3.5,10.9,0.901106,1.3,0.000,0.5,0.000
'260',26,02,1998,1210.0,6.7,9.1,0.949876,4.4,0.000,0.2,0.000
'260',27,02,1998,1840.0,7.0,9.8,0.859869,8.0,0.000,0.3,0.000
'260',28,02,1998,7420.0,0.6,8.6,0.636663,6.1,7.300,0.9,0.238
'260',01,03,1998,4540.0,0.5,7.1,0.676680,4.3,0.600,0.5,0.029
'260',02,03,1998,7610.0,3.6,11.2,0.835755,6.5,3.400,1.1,0.208
'260',03,03,1998,710.0,7.6,13.9,1.205122,9.1,16.600,0.1,0.625
'260',04,03,1998,1580.0,5.3,14.8,0.928159,7.8,6.600,0.2,0.188
'260',05,03,1998,5490.0,3.8,7.9,0.780507,6.7,15.900,0.7,0.346
'260',06,03,1998,1170.0,4.7,10.4,1.026208,4.6,35.300,0.2,0.817
'260',07,03,1998,3490.0,7.5,12.0,1.055022,7.5,17.600,0.5,0.425
'260',08,03,1998,4080.0,-1.5,8.3,0.577460,4.5,2.900,0.5,0.100
'260',09,03,1998,11440.0,-2.5,8.6,0.573069,2.4,0.100,1.3,0.012
'260',10,03,1998,11640.0,0.7,8.5,0.578621,5.0,0.000,1.5,0.000
'260',11,03,1998,1980.0,0.5,5.8,0.579532,5.6,9.400,0.2,0.487
'260',12,03,1998,9110.0,-1.6,7.2,0.583767,3.4,0.200,1.1,0.017
'260',13,03,1998,2880.0,-1.9,8.8,0.741372,3.3,0.600,0.4,0.075
'260',14,03,1998,4050.0,6.6,9.9,0.988662,3.8,0.600,0.6,0.067
'260',15,03,1998,5110.0,6.5,11.9,1.036486,3.2,0.000,0.7,0.000
'260',16,03,1998,4250.0,7.9,11.3,1.041754,2.6,0.000,0.6,0.000
'260',17,03,1998,7310.0,8.2,12.3,1.050998,3.1,0.000,1.1,0.000
'260',18,03,1998,7600.0,3.2,11.9,0.819355,3.7,0.000,1.1,0.000
'260',19,03,1998,13080.0,1.5,10.7,0.687820,3.0,0.000,1.7,0.000
'260',20,03,1998,4240.0,3.6,9.8,0.888127,3.4,0.800,0.6,0.138
'260',21,03,1998,11570.0,2.3,10.2,0.690265,2.2,0.000,1.5,0.000
'260',22,03,1998,4590.0,3.5,9.4,0.801443,3.5,1.300,0.6,0.054
'260',23,03,1998,7430.0,0.5,6.7,0.567265,5.0,0.200,0.9,0.021
'260',24,03,1998,15050.0,-2.5,8.9,0.447834,2.6,0.000,1.8,0.000
'260',25,03,1998,15130.0,0.7,12.1,0.490004,3.4,0.000,2.0,0.000
'260',26,03,1998,5460.0,2.0,9.8,0.643605,5.4,3.700,0.7,0.300
'260',27,03,1998,2320.0,8.5,11.8,1.191646,4.0,0.700,0.3,0.050
'260',28,03,1998,5940.0,10.4,14.4,1.264152,3.2,0.000,0.9,0.000
'260',29,03,1998,9440.0,10.1,18.8,1.225878,2.7,0.000,1.5,0.000
'260',30,03,1998,11280.0,12.6,19.3,1.321428,3.9,0.000,1.9,0.000
'260',31,03,1998,7910.0,7.3,15.9,1.129542,2.5,0.000,1.2,0.000
'260',01,04,1998,4570.0,6.8,12.6,1.114178,1.7,1.300,0.7,0.033
'260',02,04,1998,6260.0,9.1,14.8,1.192401,2.4,5.700,1.0,0.229
'260',03,04,1998,3520.0,7.2,13.8,1.060686,5.3,11.500,0.5,0.233
'260',04,04,1998,6010.0,7.8,13.7,1.085083,6.4,2.900,0.9,0.150
'260',05,04,1998,9690.0,7.4,13.3,1.003286,5.3,1.500,1.4,0.050
'260',06,04,1998,11280.0,5.4,14.3,0.936663,4.2,0.700,1.6,0.021
'260',07,04,1998,8730.0,2.2,12.8,0.845738,2.4,9.000,1.2,0.254
'260',08,04,1998,9120.0,4.0,11.8,0.891091,2.0,1.900,1.3,0.033
'260',09,04,1998,12420.0,3.0,13.0,0.858170,2.7,3.400,1.7,0.088
'260',10,04,1998,7510.0,4.3,11.7,0.917193,2.2,3.000,1.0,0.071
'260',11,04,1998,11870.0,2.7,11.1,0.813583,3.1,0.500,1.6,0.021
'260',12,04,1998,16300.0,3.3,9.6,0.664770,4.0,0.200,2.1,0.029
'260',13,04,1998,6800.0,0.3,6.3,0.674922,4.4,12.700,0.8,0.375
'260',14,04,1998,11120.0,0.5,8.4,0.613505,4.8,0.200,1.4,0.029
'260',15,04,1998,3540.0,2.4,8.6,0.811967,4.5,11.500,0.5,0.483
'260',16,04,1998,13230.0,1.7,10.4,0.701325,4.5,2.600,1.7,0.058
'260',17,04,1998,11250.0,3.7,13.5,0.784766,3.3,0.600,1.6,0.138
'260',18,04,1998,9400.0,7.1,12.3,0.926392,1.9,0.100,1.4,0.017
'260',19,04,1998,6880.0,6.8,13.3,0.970287,1.9,0.100,1.0,0.033
'260',20,04,1998,4740.0,7.3,13.7,1.060391,4.0,5.200,0.7,0.129
'260',21,04,1998,16900.0,5.6,15.7,0.931825,3.0,0.000,2.5,0.000
'260',22,04,1998,20180.0,8.5,20.5,1.049522,4.2,0.000,3.3,0.000
'260',23,04,1998,19150.0,9.8,21.7,1.257385,3.9,0.700,3.1,0.071
'260',24,04,1998,8470.0,10.5,14.9,1.200380,5.3,2.100,1.3,0.129
'260',25,04,1998,4970.0,9.4,14.7,1.297188,4.0,12.800,0.8,0.337
'260',26,04,1998,11060.0,8.6,14.6,1.035072,2.8,0.100,1.7,0.008
'260',27,04,1998,8580.0,7.2,14.8,0.970816,1.9,6.100,1.3,0.213
'260',28,04,1998,14790.0,7.4,15.8,1.017508,1.8,1.100,2.2,0.008
'260',29,04,1998,14590.0,4.3,16.9,0.935178,2.9,0.000,2.2,0.000
'260',30,04,1998,6200.0,9.8,15.4,1.273401,2.4,0.000,1.0,0.000
'260',01,05,1998,6110.0,8.9,14.3,1.262911,2.6,0.000,0.9,0.000
'260',02,05,1998,5290.0,7.4,12.3,1.131997,4.0,0.000,0.8,0.000
'260',03,05,1998,9870.0,7.5,13.0,0.973488,4.3,0.000,1.4,0.000
'260',04,05,1998,20070.0,6.3,13.0,0.878951,3.3,0.000,2.9,0.000
'260',05,05,1998,10530.0,7.0,14.2,0.969822,3.4,0.300,1.6,0.117
'260',06,05,1998,6080.0,9.6,13.8,1.230819,6.3,5.900,0.9,0.283
'260',07,05,1998,8530.0,10.0,15.6,1.114291,5.7,0.000,1.3,0.000
'260',08,05,1998,23530.0,7.5,23.2,1.094811,3.5,0.000,4.0,0.000
'260',09,05,1998,22060.0,11.6,26.5,1.434647,3.1,0.000,3.9,0.000
'260',10,05,1998,23840.0,10.4,28.1,1.372023,2.3,0.000,4.4,0.000
'260',11,05,1998,22580.0,14.7,30.3,1.481679,2.7,0.000,4.3,0.000
'260',12,05,1998,21540.0,15.0,32.0,1.550137,2.4,0.000,4.2,0.000
'260',13,05,1998,24060.0,16.7,28.9,1.672869,5.2,0.000,4.6,0.000
'260',14,05,1998,26140.0,13.9,25.5,1.141993,4.8,0.000,4.7,0.000
'260',15,05,1998,27110.0,11.7,25.2,0.888860,4.4,0.000,4.8,0.000
'260',16,05,1998,27150.0,10.8,21.7,1.011328,4.5,0.000,4.6,0.000
'260',17,05,1998,27130.0,8.8,22.2,1.001705,3.6,0.000,4.6,0.000
'260',18,05,1998,22140.0,8.9,24.0,1.188900,2.7,0.000,3.8,0.000
'260',19,05,1998,26350.0,9.9,21.6,1.133415,3.3,0.000,4.4,0.000
'260',20,05,1998,16280.0,9.6,19.0,1.178091,2.6,0.000,2.6,0.000
'260',21,05,1998,12740.0,8.6,16.0,1.026630,3.2,0.000,2.0,0.000
'260',22,05,1998,11330.0,6.1,13.1,0.859046,3.3,0.000,1.7,0.000
'260',23,05,1998,11020.0,2.9,15.9,0.927248,2.2,0.100,1.6,0.021
'260',24,05,1998,6770.0,9.8,15.3,1.208240,2.5,2.400,1.0,0.204
'260',25,05,1998,14240.0,10.0,18.3,1.280880,2.7,0.100,2.3,0.017
'260',26,05,1998,5770.0,10.1,15.2,1.386814,1.9,14.600,0.9,0.304
'260',27,05,1998,13280.0,8.8,18.1,1.272501,1.6,3.200,2.1,0.117
'260',28,05,1998,19120.0,9.0,21.5,1.356178,2.4,3.400,3.2,0.083
'260',29,05,1998,11010.0,12.7,20.0,1.529331,1.9,14.700,1.9,0.208
'260',30,05,1998,14740.0,10.1,20.0,1.214369,2.0,0.000,2.4,0.000
'260',31,05,1998,11630.0,10.4,20.1,1.430584,2.5,0.000,1.9,0.000
'260',01,06,1998,19820.0,11.0,21.6,1.236212,2.6,0.000,3.4,0.000
'260',02,06,1998,14730.0,13.3,22.1,1.605069,4.0,2.400,2.5,0.062
'260',03,06,1998,15910.0,12.6,20.3,1.457977,4.5,3.100,2.7,0.088
'260',04,06,1998,11270.0,10.1,17.3,1.290771,3.5,0.000,1.8,0.000
'260',05,06,1998,10500.0,7.8,16.4,1.140891,3.9,5.500,1.7,0.133
'260',06,06,1998,13050.0,14.5,26.3,1.954709,2.5,48.300,2.3,0.146
'260',07,06,1998,12210.0,13.1,19.6,1.426695,3.6,10.700,2.1,0.246
'260',08,06,1998,15190.0,13.3,18.9,1.415603,5.4,0.200,2.6,0.037
'260',09,06,1998,3540.0,14.5,18.0,1.624373,4.9,11.600,0.6,0.429
'260',10,06,1998,20360.0,9.5,19.1,1.212011,4.6,8.300,3.3,0.100
'260',11,06,1998,14680.0,9.5,18.2,1.355169,2.6,26.600,2.3,0.238
'260',12,06,1998,15970.0,5.3,14.3,0.921768,3.9,11.700,2.4,0.367
'260',13,06,1998,20470.0,3.7,17.4,0.914847,3.4,0.000,3.2,0.000
'260',14,06,1998,9930.0,11.1,16.4,1.340386,3.7,6.000,1.6,0.317
'260',15,06,1998,16050.0,9.7,19.4,1.333917,2.2,7.500,2.6,0.092
'260',16,06,1998,13200.0,9.7,17.4,1.297336,3.5,0.500,2.1,0.025
'260',17,06,1998,19880.0,11.3,18.0,1.176345,3.8,0.800,3.2,0.054
'260',18,06,1998,5650.0,12.1,15.8,1.452839,3.5,11.200,0.9,0.383
'260',19,06,1998,12320.0,13.9,22.7,1.718349,2.7,0.200,2.2,0.029
'260',20,06,1998,25260.0,12.6,28.0,1.579998,2.0,0.000,4.7,0.000
'260',21,06,1998,24960.0,16.8,29.7,2.044448,3.6,0.200,4.7,0.042
'260',22,06,1998,22860.0,13.8,20.1,1.416210,4.3,0.000,3.9,0.000
'260',23,06,1998,8030.0,13.7,18.8,1.577166,4.2,2.000,1.3,0.146
'260',24,06,1998,13090.0,15.9,22.8,1.838689,2.9,0.000,2.3,0.000
'260',25,06,1998,13950.0,12.3,23.9,1.643480,4.5,3.200,2.5,0.104
'260',26,06,1998,20180.0,8.9,22.4,1.344394,2.3,0.000,3.4,0.000
'260',27,06,1998,12780.0,13.0,21.7,1.499719,4.0,14.200,2.2,0.154
'260',28,06,1998,17920.0,12.4,19.9,1.399968,4.9,3.600,3.0,0.088
'260',29,06,1998,9920.0,13.0,19.0,1.440079,4.3,0.100,1.7,0.004
'260',30,06,1998,8170.0,12.8,18.4,1.425989,3.3,3.500,1.3,0.221
'260',01,07,1998,18990.0,11.4,19.1,1.321451,3.6,0.000,3.2,0.000
'260',02,07,1998,11530.0,11.9,18.5,1.371631,2.3,0.800,1.9,0.083
'260',03,07,1998,11690.0,12.6,17.0,1.283817,2.7,0.000,1.9,0.000
'260',04,07,1998,13230.0,12.4,19.6,1.456542,3.2,0.000,2.2,0.000
'260',05,07,1998,8730.0,14.5,18.8,1.628083,4.0,0.900,1.5,0.054
'260',06,07,1998,15880.0,9.9,20.5,1.393384,3.2,0.100,2.7,0.042
'260',07,07,1998,17450.0,10.2,17.1,1.137990,3.6,2.700,2.8,0.058
'260',08,07,1998,16870.0,10.9,18.0,1.283683,3.8,1.200,2.8,0.062
'260',09,07,1998,4710.0,14.9,17.3,1.642759,3.6,1.300,0.8,0.125
'260',10,07,1998,8540.0,11.9,19.6,1.517833,2.7,0.000,1.4,0.000
'260',11,07,1998,18770.0,13.8,19.4,1.354428,5.1,0.600,3.2,0.062
'260',12,07,1998,4810.0,13.4,18.4,1.742285,5.8,12.700,0.8,0.629
'260',13,07,1998,17920.0,10.4,18.7,1.172431,4.8,1.100,3.0,0.017
'260',14,07,1998,7320.0,11.7,16.0,1.307736,4.6,2.200,1.2,0.075
'260',15,07,1998,11330.0,12.1,18.8,1.407942,3.8,8.200,1.9,0.196
'260',16,07,1998,10620.0,9.1,19.1,1.357095,2.8,0.600,1.7,0.058
'260',17,07,1998,12060.0,7.6,19.6,1.354513,3.8,1.700,2.0,0.042
'260',18,07,1998,13610.0,12.9,19.8,1.394765,4.8,0.000,2.3,0.000
'260',19,07,1998,22700.0,11.7,22.8,1.416196,2.8,0.000,3.9,0.000
'260',20,07,1998,23060.0,12.9,30.5,1.826665,2.7,0.100,4.4,0.008
'260',21,07,1998,12750.0,13.6,23.4,1.617679,4.4,2.700,2.3,0.058
'260',22,07,1998,22470.0,12.0,23.5,1.390553,3.3,0.000,3.9,0.000
'260',23,07,1998,15400.0,16.0,22.8,1.714558,4.0,2.900,2.8,0.033
'260',24,07,1998,18930.0,10.5,21.0,1.436787,2.3,0.000,3.2,0.000
'260',25,07,1998,22990.0,9.3,21.2,1.139667,2.1,0.000,3.8,0.000
'260',26,07,1998,20560.0,8.9,23.0,1.143041,1.5,0.000,3.5,0.000
'260',27,07,1998,16070.0,11.8,25.1,1.344714,1.9,0.000,2.8,0.000
'260',28,07,1998,11840.0,13.1,20.4,1.609112,2.9,2.700,2.0,0.012
'260',29,07,1998,5700.0,13.9,19.1,1.684815,4.1,8.100,1.0,0.142
'260',30,07,1998,13470.0,12.8,20.0,1.545851,4.7,18.800,2.3,0.246
'260',31,07,1998,15810.0,11.7,20.4,1.550381,4.0,10.000,2.7,0.117
'260',01,08,1998,13360.0,10.6,20.4,1.442039,2.0,0.000,2.2,0.000
'260',02,08,1998,18190.0,11.7,20.0,1.435779,2.7,0.000,3.1,0.000
'260',03,08,1998,20170.0,9.3,23.0,1.414552,3.8,0.100,3.5,0.004
'260',04,08,1998,18190.0,14.5,19.7,1.525648,4.1,4.100,3.1,0.221
'260',05,08,1998,13170.0,10.9,19.9,1.482071,3.1,0.000,2.2,0.000
'260',06,08,1998,24090.0,9.8,24.4,1.155937,3.2,0.000,4.2,0.000
'260',07,08,1998,17390.0,13.0,25.0,1.810091,1.7,0.000,3.2,0.000
'260',08,08,1998,23970.0,12.2,27.9,1.499759,2.3,0.000,4.4,0.000
'260',09,08,1998,22660.0,14.1,24.2,1.574585,3.3,0.000,4.0,0.000
'260',10,08,1998,23480.0,12.5,30.9,1.597007,2.4,0.000,4.4,0.000
'260',11,08,1998,21140.0,15.9,30.2,2.022661,2.1,0.000,4.0,0.000
'260',12,08,1998,20320.0,14.1,27.8,1.954661,2.6,0.000,3.7,0.000
'260',13,08,1998,18610.0,11.1,20.0,1.305798,3.7,0.000,3.2,0.000
'260',14,08,1998,11070.0,13.6,23.7,1.694143,2.8,0.000,2.0,0.000
'260',15,08,1998,12790.0,9.4,23.0,1.539039,2.6,0.000,2.2,0.000
'260',16,08,1998,17410.0,7.0,22.8,1.222593,1.6,0.000,2.9,0.000
'260',17,08,1998,17820.0,11.3,23.2,1.509251,3.2,0.000,3.1,0.000
'260',18,08,1998,16430.0,10.4,23.1,1.472270,2.4,0.800,2.9,0.050
'260',19,08,1998,19200.0,7.5,21.2,1.172998,1.2,0.000,3.2,0.000
'260',20,08,1998,15870.0,9.1,23.2,1.473655,4.5,0.000,2.7,0.000
'260',21,08,1998,8590.0,13.3,19.2,1.512559,5.7,12.900,1.4,0.292
'260',22,08,1998,13510.0,10.6,18.7,1.312046,3.8,9.100,2.2,0.096
'260',23,08,1998,8280.0,9.8,17.7,1.217483,4.0,15.000,1.3,0.271
'260',24,08,1998,9150.0,11.9,16.8,1.304562,4.3,10.700,1.5,0.175
'260',25,08,1998,11480.0,10.2,18.1,1.237119,2.9,0.000,1.9,0.000
'260',26,08,1998,4780.0,9.1,14.1,1.207699,3.1,14.500,0.7,0.329
'260',27,08,1998,13070.0,8.4,16.2,1.157101,2.8,3.000,2.0,0.112
'260',28,08,1998,7350.0,9.6,15.6,1.090465,2.6,0.000,1.1,0.000
'260',29,08,1998,11980.0,9.3,17.7,1.145427,1.7,0.000,1.9,0.000
'260',30,08,1998,7690.0,8.8,18.9,1.385216,2.0,1.400,1.2,0.200
'260',31,08,1998,10880.0,7.1,18.4,1.181651,2.3,0.000,1.7,0.000
'260',01,09,1998,7680.0,11.7,19.7,1.428923,4.3,6.300,1.3,0.129
'260',02,09,1998,7160.0,13.8,19.9,1.757113,2.8,6.300,1.2,0.146
'260',03,09,1998,3400.0,15.7,20.5,2.004362,3.5,19.200,0.6,0.246
'260',04,09,1998,10190.0,14.6,21.0,1.738718,2.2,2.400,1.8,0.125
'260',05,09,1998,9020.0,13.8,20.9,1.670935,3.4,4.800,1.5,0.188
'260',06,09,1998,9000.0,12.6,20.7,1.657301,2.4,0.000,1.5,0.000
'260',07,09,1998,9450.0,14.5,22.1,1.783242,3.0,2.500,1.6,0.142
'260',08,09,1998,7630.0,14.2,20.1,1.754520,4.3,3.400,1.3,0.138
'260',09,09,1998,5270.0,14.6,21.5,1.874064,5.3,10.600,0.9,0.183
'260',10,09,1998,12020.0,13.8,21.8,1.603566,6.1,0.100,2.1,0.004
'260',11,09,1998,12190.0,12.2,18.9,1.424106,4.1,3.100,2.0,0.125
'260',12,09,1998,7840.0,7.9,15.8,1.044371,2.0,5.400,1.2,0.213
'260',13,09,1998,2680.0,4.8,10.9,1.036470,3.2,11.800,0.4,0.304
'260',14,09,1998,2630.0,2.7,13.1,1.094538,4.5,43.900,0.4,0.692
'260',15,09,1998,9180.0,11.4,16.4,1.310791,4.9,2.500,1.5,0.175
'260',16,09,1998,8600.0,11.0,15.9,1.244383,5.3,9.500,1.4,0.217
'260',17,09,1998,5040.0,11.2,15.7,1.336453,4.4,3.900,0.8,0.154
'260',18,09,1998,10420.0,6.1,19.2,1.271788,2.1,0.000,1.7,0.000
'260',19,09,1998,9880.0,13.3,22.2,1.687044,2.1,3.200,1.7,0.083
'260',20,09,1998,9540.0,12.4,20.6,1.678483,2.5,0.000,1.6,0.000
'260',21,09,1998,14380.0,9.8,20.2,1.327854,2.7,0.000,2.4,0.000
'260',22,09,1998,14410.0,10.0,18.5,1.300019,4.0,0.000,2.3,0.000
'260',23,09,1998,14030.0,7.7,19.5,1.307597,3.2,0.000,2.2,0.000
'260',24,09,1998,13420.0,9.5,20.2,1.404522,3.3,0.000,2.2,0.000
'260',25,09,1998,11490.0,13.9,22.5,1.564159,2.8,0.000,2.0,0.000
'260',26,09,1998,11150.0,12.6,22.2,1.617582,3.3,0.300,1.9,0.017
'260',27,09,1998,11530.0,12.2,20.6,1.492108,2.3,0.300,1.9,0.025
'260',28,09,1998,8140.0,10.4,19.9,1.478838,1.6,0.000,1.3,0.000
'260',29,09,1998,6650.0,10.2,18.3,1.463557,2.0,5.700,1.1,0.046
'260',30,09,1998,3690.0,12.4,15.5,1.487645,4.3,3.700,0.6,0.158
'260',01,10,1998,2400.0,9.1,14.1,1.326109,4.1,0.000,0.4,0.000
'260',02,10,1998,3630.0,4.6,9.1,0.842139,4.5,0.000,0.5,0.000
'260',03,10,1998,1120.0,3.7,6.1,0.803740,1.9,0.100,0.1,0.012
'260',04,10,1998,3920.0,5.6,8.9,0.933701,2.5,3.700,0.5,0.242
'260',05,10,1998,1970.0,6.1,9.0,0.995234,4.2,1.500,0.3,0.158
'260',06,10,1998,6090.0,7.0,11.1,0.943405,5.7,1.900,0.8,0.050
'260',07,10,1998,1460.0,6.8,8.8,1.027155,2.3,6.200,0.2,0.188
'260',08,10,1998,1290.0,6.5,9.5,1.059888,2.6,14.400,0.2,0.425
'260',09,10,1998,6710.0,2.6,11.4,0.954653,3.0,2.300,0.9,0.092
'260',10,10,1998,4650.0,9.4,15.2,1.280699,4.3,5.800,0.7,0.208
'260',11,10,1998,1960.0,8.8,13.9,1.211844,4.0,6.700,0.3,0.250
'260',12,10,1998,4950.0,8.9,13.2,1.114482,4.6,4.500,0.7,0.100
'260',13,10,1998,5150.0,6.0,13.8,1.098745,4.5,1.700,0.8,0.221
'260',14,10,1998,1000.0,8.6,16.5,1.403431,5.0,5.100,0.2,0.429
'260',15,10,1998,7420.0,7.7,15.1,1.057593,2.8,0.000,1.1,0.000
'260',16,10,1998,6460.0,8.2,15.4,1.176960,4.1,0.000,1.0,0.000
'260',17,10,1998,2280.0,9.8,15.6,1.296566,6.1,9.700,0.4,0.192
'260',18,10,1998,6190.0,1.1,11.4,0.789061,2.1,1.600,0.8,0.033
'260',19,10,1998,7330.0,-1.1,12.5,0.818107,2.9,1.500,0.9,0.029
'260',20,10,1998,6560.0,5.1,11.5,0.812774,2.6,3.300,0.9,0.121
'260',21,10,1998,1070.0,8.9,15.0,1.269304,6.5,3.000,0.2,0.179
'260',22,10,1998,2280.0,14.2,17.2,1.617760,5.8,0.200,0.4,0.029
'260',23,10,1998,770.0,9.7,16.1,1.333967,6.4,8.200,0.1,0.329
'260',24,10,1998,2950.0,8.7,13.0,1.184075,6.2,22.600,0.4,0.288
'260',25,10,1998,3710.0,8.7,12.6,1.017524,7.5,9.900,0.6,0.254
'260',26,10,1998,3040.0,4.7,10.1,0.877873,4.1,5.000,0.4,0.146
'260',27,10,1998,1090.0,4.3,14.9,1.110166,8.3,15.800,0.2,0.579
'260',28,10,1998,2700.0,11.0,15.5,1.197952,8.5,14.400,0.4,0.350
'260',29,10,1998,4480.0,7.8,11.9,0.934072,6.2,3.500,0.7,0.129
'260',30,10,1998,2270.0,3.8,9.3,0.834097,3.7,13.300,0.3,0.312
'260',31,10,1998,1650.0,5.2,8.4,0.889822,4.2,13.400,0.2,0.529
'260',01,11,1998,6000.0,4.8,10.7,0.895472,4.0,18.300,0.8,0.292
'260',02,11,1998,3120.0,4.1,8.8,0.886779,3.8,10.000,0.4,0.258
'260',03,11,1998,1920.0,6.0,8.9,0.954246,5.9,34.500,0.3,0.596
'260',04,11,1998,3130.0,2.9,8.8,0.865139,2.6,12.500,0.4,0.229
'260',05,11,1998,3320.0,3.1,10.4,0.884762,6.1,10.500,0.4,0.379
'260',06,11,1998,4670.0,1.3,11.7,0.809927,3.7,0.600,0.6,0.017
'260',07,11,1998,3300.0,-0.1,10.4,0.870755,2.3,0.000,0.4,0.000
'260',08,11,1998,1000.0,3.1,11.6,0.978803,4.9,9.100,0.1,0.225
'260',09,11,1998,1660.0,9.8,15.4,1.331952,4.5,8.500,0.3,0.342
'260',10,11,1998,1740.0,4.2,11.3,0.937220,3.5,2.800,0.2,0.121
'260',11,11,1998,5310.0,2.2,11.4,0.789272,2.0,1.200,0.7,0.058
'260',12,11,1998,3560.0,2.1,7.0,0.751088,3.5,0.000,0.4,0.000
'260',13,11,1998,1360.0,5.6,8.5,0.949650,4.0,6.700,0.2,0.400
'260',14,11,1998,1130.0,5.2,6.7,0.913357,1.8,3.800,0.1,0.433
'260',15,11,1998,3070.0,4.3,8.6,0.884607,1.3,3.400,0.4,0.196
'260',16,11,1998,5380.0,0.4,7.1,0.667471,2.8,0.000,0.6,0.000
'260',17,11,1998,3710.0,-1.8,7.2,0.653601,1.1,0.000,0.4,0.000
'260',18,11,1998,1520.0,-2.5,4.7,0.634228,1.9,4.000,0.2,0.229
'260',19,11,1998,2960.0,-4.5,3.3,0.505120,1.8,0.000,0.3,0.000
'260',20,11,1998,6150.0,-6.2,2.4,0.451628,1.4,0.000,0.6,0.000
'260',21,11,1998,6750.0,-5.5,1.8,0.451116,2.5,0.000,0.7,0.000
'260',22,11,1998,5400.0,-8.1,-1.2,0.345014,3.1,0.000,0.5,0.000
'260',23,11,1998,5550.0,-8.5,-0.5,0.353247,1.5,0.000,0.5,0.000
'260',24,11,1998,3390.0,-7.8,-0.7,0.379453,2.5,0.000,0.3,0.000
'260',25,11,1998,1290.0,-0.9,1.6,0.544224,2.4,0.100,0.1,0.017
'260',26,11,1998,790.0,0.0,7.1,0.769429,3.5,6.800,0.1,0.188
'260',27,11,1998,1850.0,3.0,8.6,0.853780,2.0,0.600,0.2,0.037
'260',28,11,1998,2110.0,1.5,5.3,0.732323,4.0,1.700,0.3,0.129
'260',29,11,1998,480.0,1.1,3.3,0.690666,3.1,4.900,0.1,0.263
'260',30,11,1998,300.0,-0.6,2.0,0.586370,3.6,0.000,0.0,0.000
'260',01,12,1998,2150.0,-2.2,1.3,0.516775,4.3,0.000,0.2,0.000
'260',02,12,1998,1170.0,-3.5,-1.2,0.418206,4.2,0.000,0.1,0.000
'260',03,12,1998,810.0,-2.3,-0.7,0.478452,2.1,0.000,0.1,0.000
'260',04,12,1998,2730.0,-1.2,6.2,0.658991,2.8,3.300,0.3,0.154
'260',05,12,1998,3040.0,-0.8,4.7,0.596977,3.2,1.800,0.3,0.188
'260',06,12,1998,3430.0,-1.7,5.5,0.517130,3.2,0.800,0.4,0.046
'260',07,12,1998,1820.0,-5.4,4.1,0.552353,1.6,0.700,0.2,0.025
'260',08,12,1998,1250.0,-5.6,1.2,0.530977,3.4,1.200,0.1,0.083
'260',09,12,1998,500.0,1.2,3.7,0.731248,3.2,4.900,0.1,0.346
'260',10,12,1998,700.0,2.7,4.0,0.773456,3.0,0.000,0.1,0.000
'260',11,12,1998,240.0,2.0,7.8,0.855486,3.7,1.000,0.0,0.117
'260',12,12,1998,280.0,6.1,13.3,1.211599,4.8,12.100,0.0,0.367
'260',13,12,1998,2690.0,7.1,12.9,0.990125,7.1,0.000,0.4,0.000
'260',14,12,1998,1280.0,7.8,12.6,1.178389,6.0,3.300,0.2,0.104
'260',15,12,1998,320.0,7.0,11.8,1.137649,5.2,12.700,0.0,0.421
'260',16,12,1998,2790.0,5.3,9.7,0.962876,3.7,0.000,0.4,0.000
'260',17,12,1998,2980.0,3.3,8.2,0.778515,3.8,0.000,0.4,0.000
'260',18,12,1998,330.0,5.0,7.8,0.912365,5.0,1.600,0.0,0.067
'260',19,12,1998,1220.0,4.3,8.3,0.847588,5.6,10.100,0.2,0.283
'260',20,12,1998,3500.0,-1.0,6.0,0.652242,2.3,0.200,0.4,0.012
'260',21,12,1998,2800.0,-1.4,5.3,0.648704,2.4,0.000,0.3,0.000
'260',22,12,1998,1440.0,1.3,6.8,0.729035,3.6,0.300,0.2,0.037
'260',23,12,1998,1290.0,3.8,6.1,0.709059,5.0,0.000,0.2,0.000
'260',24,12,1998,2770.0,1.0,6.9,0.688246,4.0,3.000,0.3,0.142
'260',25,12,1998,180.0,4.5,10.0,0.963397,7.5,7.400,0.0,0.508
'260',26,12,1998,1800.0,5.6,11.5,0.952228,8.0,5.100,0.3,0.217
'260',27,12,1998,890.0,5.9,11.7,0.927204,7.0,4.300,0.1,0.217
